PID,x,y
1935,-9.865136,-13.4889765
1936,-7.359956,8.121285
1937,6.52213,-6.7845936
1938,23.768864,-14.933044
1939,7.207805,-6.5619745
1940,29.569263,-22.93886
1941,23.702278,-15.452937
1942,24.60212,-15.203693
1943,-8.007477,5.8477526
1944,62.663242,-17.327831
1945,61.11691,-12.843119
1946,26.821938,-30.208853
1947,9.401794,-5.3052206
1948,-7.2741623,7.5329432
1949,-17.476168,-16.711712
1950,26.428204,-15.898573
1951,75.3497,0.4930823
1952,50.99133,17.232584
1953,-7.118913,6.1021886
1954,-10.996947,-2.3997416
1955,-72.27302,0.1588415
1956,6.264613,6.9672027
1957,5.9453106,6.861878
1958,-77.39761,-1.4887111
1959,-68.97322,1.1138891
1960,14.08251,19.021608
1961,68.629944,-14.078947
1962,5.3218284,6.9674134
1963,71.44787,-1.1414481
1964,19.569921,15.470766
1965,53.14589,18.410507
1966,17.055666,-10.162886
1967,5.6748953,4.9153075
1968,24.446138,25.503576
1969,20.249702,15.575959
1970,3.1814077,8.166848
1971,10.612745,-1.3305553
1972,19.43783,15.791546
1973,67.06388,-13.408791
1974,-25.825926,-12.3214445
1975,18.69949,-16.165157
1976,51.77346,18.684223
1977,67.22956,-14.709275
1978,68.28577,-13.847745
1979,-99.59138,-11.678355
1980,-10.465798,2.209307
1981,77.66903,1.874914
1982,-1.6158773,5.594749
1983,19.772444,-16.19598
1984,-65.36796,-2.8488615
1985,0.14404063,6.674934
1986,51.187027,15.964306
1987,14.519915,4.662729
1988,23.361485,25.52346
1989,16.86673,-19.587345
1990,-9.744645,-12.396663
1991,11.411959,-21.309473
1992,23.817234,25.253582
1993,18.653774,16.025064
1994,-1.8222731,4.2506747
1995,-46.325912,-11.356461
1996,21.033743,-15.570976
1997,20.366556,-13.996275
1998,-54.98624,-2.2220712
1999,-59.725147,0.52361494
2000,-8.192651,-9.162446
2001,11.003048,19.1939
2002,16.89549,-9.347815
2003,-51.254093,1.9043819
2004,18.388626,-15.578456
2005,-62.84594,4.410634
2006,19.538954,-16.162743
2007,-1.3674356,48.42815
2008,-80.67182,2.578239
2009,73.93263,-0.20603205
2010,-80.78925,2.565026
2011,-14.75841,12.66575
2012,12.681292,19.977806
2013,-60.617622,0.2919582
2014,15.521613,-15.674531
2015,16.188707,6.3801
2016,-1.3149471,46.540936
2017,-13.028469,-9.219371
2018,-15.136238,-10.314195
2019,8.311839,6.4660025
2020,13.628396,4.3427525
2021,-3.0618358,-21.46431
2022,7.8904366,-14.949847
2023,6.927164,-6.796614
2024,-94.51398,-8.377315
2025,-86.89378,-3.6064663
2026,-6.9647813,6.016201
2027,73.71006,-4.5397916
2028,-73.37772,-1.2507478
2029,-11.336141,-2.6841698
2030,21.135132,-13.638582
2031,8.16036,7.4095426
2032,-39.000023,-3.206331
2033,-8.29086,5.525858
2034,16.077118,6.7877865
2035,18.876472,-15.608925
2036,-64.1355,0.49860448
2037,17.727228,-21.271446
2038,11.44365,-2.3736901
2039,16.955173,-20.209948
2040,-61.199425,-0.31420588
2041,38.008686,12.427445
2042,-43.190887,-5.7023096
2043,22.766537,25.035812
2044,-4.7559366,-18.966413
2045,16.37998,5.8372774
2046,-60.614285,1.3345151
2047,24.494114,25.312048
2048,15.279076,6.7787075
2049,15.336904,31.333504
2050,-0.37818328,10.868364
2051,-38.607193,4.1469617
2052,15.384998,5.110983
2053,-100.76532,-12.345415
2054,7.7704935,-6.4321175
2055,-98.552414,-8.571669
2056,19.173204,-15.996585
2057,19.21002,-15.831026
2058,15.780739,4.533952
2059,20.982536,-15.360728
2060,17.397562,-19.53852
2061,8.85489,9.87115
2062,21.026537,-14.226056
2063,3.9290588,8.787051
2064,14.550543,-6.69094
2065,-21.718334,2.790803
2066,14.882073,-6.3774967
2067,-4.11495,-20.361103
2068,17.197199,-19.813902
2069,1.2068737,-12.3515835
2070,-8.88676,27.99885
2071,4.0435886,27.9435
2072,17.535614,-19.485275
2073,-97.71598,-8.8374
2074,11.406164,-1.9583471
2075,22.738266,25.330647
2076,23.999846,-10.204187
2077,15.340969,4.696924
2078,70.70514,-7.4164596
2079,-0.828821,12.826535
2080,-0.7024568,12.756051
2081,45.394024,11.640238
2082,11.105873,20.57315
2083,15.913133,5.068698
2084,-19.165958,0.69993705
2085,12.302106,4.012175
2086,37.96016,12.426459
2087,72.99682,-3.8108041
2088,10.528491,-16.895483
2089,5.766668,-8.097114
2090,-60.468063,4.740682
2091,7.6301007,9.101779
2092,-3.3911076,-17.778908
2093,11.780016,-2.6395128
2094,-5.650001,34.09705
2095,27.031992,-5.093058
2096,20.715355,-14.788679
2097,51.41947,16.819246
2098,20.242357,-15.171613
2099,8.441295,3.9618454
2100,20.888987,-14.723395
2101,71.43291,-1.9963773
2102,-46.48288,-3.7483625
2103,68.15344,-2.5985518
2104,-15.435182,12.33352
2105,25.548965,-10.067961
2106,-97.79296,-8.019597
2107,22.284761,-15.012969
2108,21.162548,-14.114878
2109,19.984943,-13.700408
2110,14.382426,22.008945
2111,14.505289,4.3372755
2112,12.451384,6.124499
2113,-4.0100727,-10.169046
2114,54.321648,-23.531174
2115,4.184951,-6.5888104
2116,45.78515,-11.3387
2117,14.698218,5.069761
2118,23.992788,-10.8937235
2119,72.04365,-2.3522823
2120,16.75159,19.002148
2121,18.846981,-12.194064
2122,1.9485692,9.339123
2123,69.550026,-2.3682039
2124,-38.19123,-1.6839949
2125,-97.85866,-8.962654
2126,-41.746964,2.9978232
2127,60.10582,-18.187555
2128,69.093834,-12.550618
2129,6.51444,6.752213
2130,-5.5091586,45.3541
2131,-42.675842,2.9823604
2132,-9.085475,6.435574
2133,-20.623648,-1.9238298
2134,-3.5334926,6.471333
2135,1.4428471,-12.173083
2136,-70.35495,1.5485513
2137,20.886616,-13.665554
2138,22.383768,25.464762
2139,-34.921906,-6.9184694
2140,-3.909525,-10.473939
2141,11.2879305,36.51539
2142,-40.580185,-6.5588846
2143,-4.131663,-9.029198
2144,-48.593616,-0.16670433
2145,-5.245514,-21.07584
2146,-30.084267,-3.6102655
2147,-3.6695886,-9.888907
2148,-28.0757,3.7532575
2149,63.069214,-5.5413275
2150,6.568886,-14.131752
2151,-35.805645,-8.79442
2152,-49.41512,0.19848035
2153,-38.28101,5.950921
2154,17.8711,25.087301
2155,-97.66368,-9.57944
2156,-60.24494,2.7668138
2157,-54.737263,-1.3567023
2158,-82.64022,-4.2536044
2159,11.882718,7.8260837
2160,11.80225,17.199121
2161,-23.5556,-8.950832
2162,-48.931095,0.060459528
2163,37.216206,-17.158756
2164,-8.20532,-15.255325
2165,11.963353,3.466827
2166,11.441271,-2.0127137
2167,1.8575855,-23.12126
2168,10.200307,8.405896
2169,77.17729,0.36787167
2170,2.5229607,9.074608
2171,21.092564,-15.075575
2172,52.860027,17.753084
2173,-4.4372153,-6.1867137
2174,22.7068,-16.23814
2175,21.541264,23.950306
2177,-38.31962,5.9529943
2178,7.1630874,16.899313
2179,17.794912,-32.780045
2180,-1.0318493,57.22085
2181,12.73067,24.145643
2182,1.8414463,-22.967249
2183,-96.12533,-11.506828
2184,77.84392,-0.1591661
2185,13.084692,6.056041
2186,-7.5821934,-6.5384293
2187,51.419807,18.104063
2188,-11.232473,1.3136917
2189,50.310574,16.652514
2191,31.191866,-20.873323
2192,-80.223236,-3.0357347
2193,11.402291,7.5925274
2194,-25.654316,3.0223553
2195,68.921486,-12.202743
2196,10.242654,5.9934206
2197,23.433847,24.73203
2198,22.30756,23.67586
2199,20.9762,-14.944687
2200,52.68952,19.045374
2201,66.45725,-11.751829
2202,2.600344,9.568619
2203,-99.864685,-11.126155
2204,21.561514,23.33453
2205,2.9083085,9.56752
2206,18.44034,-15.202894
2207,15.795717,30.202816
2208,-26.624052,-4.5966988
2209,11.708796,15.49115
2210,28.63065,17.188097
2211,24.914717,25.99617
2212,22.498528,23.658
2213,75.70903,-1.5111828
2214,67.54541,-17.290482
2215,-87.13309,-2.6561923
2216,-8.754212,-8.564157
2217,22.882538,23.890823
2218,-9.118795,41.79415
2219,23.882677,25.595158
2220,74.681,-4.62854
2221,17.781057,24.80022
2222,-56.042877,0.029264366
2223,71.95608,-1.856371
2224,19.925125,21.774097
2225,5.0742145,50.97413
2226,-7.8741612,5.9259214
2227,23.844856,-22.826279
2228,19.933287,17.293545
2229,-9.107535,-14.616779
2230,23.510368,24.15233
2231,-25.491447,-1.7657466
2232,20.223873,8.514899
2233,30.361416,-20.028973
2234,-25.101934,-5.528354
2235,21.46041,23.10039
2236,44.186264,-23.39318
2237,13.492426,6.9604106
2238,7.831689,9.020539
2239,60.991337,-17.427551
2240,5.1133003,-8.566675
2241,73.50292,-0.86562914
2242,-97.35863,-9.259764
2243,72.56286,-2.6904771
2244,70.284744,-11.822637
2245,33.227123,-19.97512
2246,-61.01613,2.191088
2247,75.99155,2.0024781
2248,31.972778,-20.904463
2249,72.02433,2.5442731
2250,75.41246,-1.5169812
2251,64.22518,-19.527605
2252,70.61095,-1.594083
2253,15.5208435,24.225647
2254,-40.499817,-12.118496
2255,19.218166,35.907524
2256,14.724487,-12.917676
2257,23.036507,-17.458569
2258,23.971561,-17.188719
2259,31.959187,-21.5024
2260,-40.91401,-3.5861046
2261,67.10036,-17.289473
2262,23.714226,23.850695
2263,2.1511269,10.652545
2264,-68.50994,0.31965122
2265,-34.476017,-2.7852724
2266,6.911951,-13.636609
2267,-0.64130527,-3.7013338
2268,52.122105,17.367867
2269,51.87438,17.692293
2270,1.8649757,9.393053
2271,28.631254,-28.671612
2272,15.043144,-5.345469
2273,15.818194,8.840259
2274,19.83333,35.45632
2275,-13.509609,25.380888
2276,-6.624418,24.520533
2277,37.411137,-29.827938
2278,19.88798,35.879326
2279,9.373038,11.669942
2280,13.476501,6.494748
2281,16.099283,9.214856
2282,15.252429,31.057878
2283,-2.2308562,48.620308
2284,20.873966,23.674246
2285,56.80909,-17.960865
2286,20.707033,8.389573
2287,-29.03896,-5.6004233
2288,-17.667356,-0.07242052
2289,-80.35756,-2.4789653
2290,20.635231,22.97169
2291,16.039251,22.045525
2292,9.067374,19.479523
2293,-1.7397481,-20.834963
2294,17.526312,24.190819
2295,12.520862,8.903338
2296,16.619757,-7.125647
2297,20.615475,-11.232042
2298,16.067104,-7.350115
2299,23.746025,-18.271038
2300,36.20043,-19.49144
2301,23.397945,-11.638718
2302,20.57302,-11.0013895
2303,12.97708,15.273131
2304,23.670267,-23.58032
2305,8.362439,7.2129803
2306,11.024893,4.370809
2307,-22.96399,-9.086113
2308,3.268915,9.9520645
2309,9.600333,18.626596
2310,39.2201,-31.270607
2311,0.12253508,9.725769
2312,13.420704,8.973203
2313,20.408627,22.573442
2314,11.845795,20.249138
2315,20.96247,22.982876
2316,32.889343,-20.884907
2317,14.709251,21.694212
2318,-15.988121,2.2377932
2319,10.792257,-16.245045
2320,10.789082,-16.137363
2321,17.356005,10.562708
2322,22.34031,24.332638
2323,22.542967,25.42388
2324,-61.252815,-1.189616
2325,10.233906,20.684597
2326,12.355734,15.159506
2327,-56.309372,1.5619956
2328,3.0543013,9.607134
2329,-34.35078,-2.8588748
2330,2.319292,10.415362
2331,-60.85144,1.5838919
2332,10.9964485,20.33142
2333,-64.06308,0.37741286
2334,16.915234,-7.3830285
2335,20.815535,22.866125
2336,29.8499,-18.602594
2337,9.222788,8.704983
2338,16.503231,8.914992
2339,16.08351,20.950237
2340,9.030065,19.469625
2341,12.515284,5.8571544
2342,45.469486,11.5228
2343,-4.6231084,26.730024
2344,-22.993162,2.1803098
2345,66.56928,-15.112246
2346,-52.80868,3.4245749
2347,31.14976,-20.563622
2348,19.36319,33.658993
2349,7.9987693,-15.254025
2350,14.003652,7.9631996
2351,-25.171839,-3.2182236
2352,-52.836872,1.4066145
2353,3.0221527,10.690201
2354,20.359903,-15.473782
2355,25.265371,-16.747522
2356,14.780778,28.815184
2357,-50.638165,5.3374114
2358,12.53098,6.255714
2359,-18.927654,-16.273083
2360,-29.768023,-0.35901067
2361,23.37682,23.592808
2362,-60.97371,1.7347941
2363,12.143731,8.498585
2364,59.730087,-9.622279
2365,17.756794,21.767677
2366,66.66771,-11.391198
2367,24.12846,26.063305
2368,33.952995,-22.150618
2369,47.29843,-13.649241
2370,19.098501,23.214773
2371,25.833117,-16.879217
2372,33.928425,-22.001247
2373,-39.2377,-10.311784
2374,63.019917,-10.821364
2375,25.117569,-15.969304
2376,-3.9330473,32.222733
2377,-49.62774,-4.731575
2378,-2.9132388,-10.052683
2379,-11.057422,23.197323
2380,23.931812,25.255997
2381,20.072468,22.903639
2382,22.185186,23.220743
2383,26.196012,-18.76224
2384,3.5535865,-9.023393
2385,48.65623,15.737207
2386,14.752055,21.384743
2387,1.6899201,56.565746
2388,71.378044,-6.6949916
2389,23.859884,23.405947
2390,14.714415,21.51464
2391,8.756792,5.8571205
2392,23.975039,23.457888
2393,-1.0832325,4.7968264
2394,22.50833,23.523478
2395,11.928745,-15.234597
2396,22.666529,23.968529
2397,20.33869,22.18724
2398,2.3399756,-19.508347
2399,18.864195,21.744343
2400,54.78689,-19.715237
2401,-95.8925,-6.869721
2402,19.593618,20.63988
2403,-6.5795293,5.3523207
2404,-34.257725,-1.6127272
2405,17.813927,21.405207
2406,13.54355,6.4570365
2407,3.6976702,8.524524
2408,20.151636,-16.139725
2409,14.199354,6.683234
2410,-19.161427,11.087494
2411,-61.87952,1.1530414
2412,4.737411,7.931859
2413,23.603825,22.999247
2414,5.180508,51.30498
2415,23.727253,27.55184
2416,-71.90177,6.352689
2417,16.955925,-14.822504
2418,58.513092,-9.528672
2419,48.546352,-17.15486
2420,3.6973925,-9.075552
2421,13.31636,7.1189218
2422,-38.121346,-10.380471
2423,21.73081,20.26064
2424,13.242393,7.44243
2425,20.741337,-16.410233
2426,67.1494,-18.801239
2427,12.6785,9.762274
2428,-63.385353,1.1960517
2429,19.681572,20.89362
2430,4.139787,8.5113325
2431,71.936935,-2.1874201
2432,14.13747,4.9692
2433,16.98974,-14.987589
2434,14.51802,7.0749135
2435,21.258928,21.169714
2436,22.979795,23.561115
2437,14.10174,4.870758
2438,22.083824,22.748463
2439,-44.071766,-6.369372
2440,21.11228,20.8779
2441,-6.708692,-5.4516997
2442,-4.2432384,-2.4179401
2443,20.080576,-16.296484
2444,68.35281,-12.719236
2445,16.134628,6.1740212
2446,0.48183468,-21.09348
2447,56.309864,-11.109906
2448,21.02931,21.532917
2449,5.0730214,7.766797
2450,17.41513,8.698171
2451,-23.259447,-4.0919895
2452,-11.993584,44.64195
2453,13.194063,1.2499201
2454,4.7794285,-6.972302
2455,21.242727,21.210197
2456,-61.50067,2.3583765
2457,4.902391,-17.15112
2458,58.675514,-10.030802
2459,69.471886,-12.289112
2460,29.947916,-17.957964
2461,-82.51687,-9.321744
2462,7.0224714,17.050417
2463,20.23307,21.342466
2464,51.81846,-11.267417
2465,56.946377,-20.378063
2466,-63.136482,1.2698171
2467,7.358728,8.124036
2468,23.885075,23.321451
2469,-6.578326,5.219908
2470,48.212852,-12.055848
2471,13.110847,4.04271
2472,20.210365,-14.406564
2473,14.353685,20.908394
2474,8.066551,11.64162
2475,-79.57366,-2.2794132
2476,-20.636417,5.173915
2477,11.794726,-10.336602
2478,15.209055,5.6214223
2479,5.3696666,5.4430485
2480,15.24709,6.261743
2481,13.643698,1.4526997
2482,1.4613054,-1.5206387
2483,26.813667,-18.761066
2484,-65.325935,-3.9129505
2485,15.212186,7.400454
2486,-100.00402,-10.035584
2487,56.974106,-15.354565
2488,14.7611685,2.9053068
2489,67.96099,-11.796748
2490,20.915169,-15.781889
2491,59.46189,-7.8801713
2492,21.602764,20.703104
2493,20.507137,-17.451485
2494,67.90887,-13.02599
2495,14.870946,5.586137
2496,47.876316,-12.33739
2497,22.238585,20.19942
2498,21.32802,21.079367
2499,45.478786,11.364164
2500,30.465023,-19.146912
2501,3.8841486,6.9383907
2502,55.446693,-23.691074
2503,-52.975525,-0.074997924
2504,51.19786,16.043652
2505,-3.0275266,28.04443
2506,65.7556,-12.021136
2507,23.44784,21.597513
2508,60.833664,-11.989029
2509,22.58728,22.410389
2510,28.614296,-17.133867
2511,51.590424,16.89489
2512,12.023198,20.06168
2513,14.259216,25.42723
2514,59.09756,-7.9985213
2515,21.970276,21.086933
2516,-6.277856,5.819499
2517,-6.3674707,-11.649574
2518,20.271717,-17.175129
2519,59.842255,-5.0446873
2520,19.578415,-17.446657
2521,69.19318,-5.0131445
2522,15.581455,7.53989
2523,26.571503,-23.207384
2524,9.89716,-15.199576
2525,13.550099,1.3526652
2526,30.842815,-19.957731
2527,-4.3906074,-3.006755
2528,27.088346,-16.778917
2529,16.31926,4.1352806
2530,60.077465,-5.151956
2531,15.366965,6.091187
2532,31.688953,-20.79746
2533,19.86883,21.30875
2534,35.02234,-20.580816
2535,36.125874,-31.756699
2536,-5.7795043,23.6118
2537,15.725112,3.974573
2538,15.051407,3.5019054
2539,10.955687,-5.654071
2540,58.045612,-10.436799
2541,15.717253,6.0604887
2542,14.486533,1.155913
2543,7.4115415,4.8280163
2544,23.26682,22.892462
2545,-34.645885,1.3972245
2546,22.745674,20.324682
2547,4.050475,-9.32481
2548,-22.093058,5.483248
2549,-32.36143,-1.6192614
2550,-9.900687,33.687798
2551,14.821484,3.752056
2552,-13.479926,-5.5172224
2553,44.818813,10.017927
2554,23.345879,23.33946
2555,23.514908,23.281342
2556,4.059611,-17.952736
2557,45.36319,-17.42542
2558,11.8154545,-11.441909
2559,-33.75763,-5.2265654
2560,51.511185,16.297907
2561,13.698389,1.4995613
2562,18.77575,18.073326
2563,-21.400831,10.997812
2564,15.15855,3.5843296
2565,4.465727,-6.5130196
2566,-30.692886,13.774575
2567,18.206858,22.115654
2568,19.57259,21.031506
2569,17.713474,23.481329
2570,14.279063,1.5971246
2571,8.555655,3.9068506
2572,-14.433184,21.465082
2573,11.217396,6.2103577
2574,16.5062,4.2801085
2575,27.59435,-16.508383
2576,20.727682,21.76151
2577,15.348963,3.326343
2578,49.163284,14.243522
2579,-5.957725,5.3751035
2580,15.87786,3.7788734
2581,14.504853,0.8879327
2582,5.0651684,-8.608333
2583,66.49508,-12.560855
2584,-37.88935,0.3083689
2585,53.41069,18.516645
2586,15.433314,2.6308491
2587,-22.547224,3.2621713
2588,15.441756,3.5577295
2589,26.595528,-16.598473
2590,-16.030499,12.179886
2591,67.97954,-10.893469
2592,-30.724943,13.798359
2593,59.68805,-10.639096
2594,18.031528,-5.2476068
2595,25.016909,-17.230541
2596,68.76772,-12.421454
2597,16.177284,19.390265
2598,-30.349781,-2.9493353
2599,-6.799028,-4.1134367
2600,-53.39906,-0.09439594
2601,57.72855,-10.346053
2602,-10.943453,21.35001
2603,9.579107,-25.223186
2604,-1.829949,28.028028
2605,13.253041,-11.99204
2606,14.126835,0.9891365
2607,21.440731,-3.1522195
2608,23.757814,22.187887
2609,8.66759,4.6960807
2610,23.112425,24.123508
2611,-94.62523,-10.432337
2612,23.338074,24.740173
2613,57.65532,-10.330153
2614,19.836754,21.52881
2615,-11.101533,14.532623
2616,24.14881,25.312113
2617,17.381603,0.20586471
2618,4.509517,6.7355165
2619,27.361347,-11.16248
2620,-83.01556,-9.335927
2621,13.014446,19.200644
2622,17.336174,-0.819172
2623,60.592632,-16.674082
2624,-1.5172744,3.3526573
2625,57.624256,-10.325981
2626,58.657303,-10.485793
2627,25.506342,-6.6008315
2628,-15.054956,1.9957402
2629,21.707235,-16.48863
2630,68.88689,-2.908293
2631,-1.1168789,9.31969
2632,-1.7128145,32.945873
2633,25.552225,-5.6080537
2634,20.527569,16.502384
2635,58.49846,-10.5398655
2636,66.013794,-13.03451
2637,57.6627,-10.330286
2638,57.948483,-10.46482
2639,17.794,10.823769
2640,31.73832,-20.179998
2641,66.87804,-12.516694
2642,58.25039,-26.672857
2643,-79.61909,-9.621913
2644,15.116481,3.3468425
2645,-6.5788846,20.07848
2646,-4.427424,13.710419
2647,14.060709,1.0766084
2648,7.7247324,3.9732955
2649,12.829069,1.802428
2650,13.395689,1.6550276
2651,13.901028,0.83541864
2652,-5.1844435,47.231342
2653,-11.907178,8.281301
2654,25.837933,-7.4446793
2655,-14.156285,6.5056763
2656,69.37699,-11.234077
2657,4.5645533,54.451275
2658,-28.27556,-17.36931
2659,58.63355,-26.725262
2660,23.833605,22.930456
2661,13.5044775,0.6045316
2662,13.1545725,1.2961473
2663,16.322609,4.762306
2664,22.49557,24.58371
2665,23.710121,21.122238
2666,-1.8242188,-9.319991
2667,-5.1555886,13.3763275
2668,13.08026,39.10918
2669,56.48768,-18.869051
2670,23.636314,21.22301
2671,-12.078413,7.834949
2672,23.135954,24.296133
2673,67.55863,-12.224098
2674,12.643204,37.33869
2675,3.6497498,-8.848053
2676,23.637766,25.11084
2677,27.336946,19.779821
2678,13.651476,0.904519
2679,17.806625,-9.163372
2680,24.974205,-6.7533674
2681,19.70352,8.82265
2682,24.462269,-4.351976
2683,12.697605,1.5909479
2684,-2.5446868,29.960346
2685,28.110538,-10.693747
2686,23.290026,25.103466
2687,23.91331,23.512814
2688,18.58143,22.151834
2689,20.553041,-17.508772
2690,-63.73357,-0.43244597
2691,-101.05182,-11.98971
2692,-0.82872796,5.561503
2693,24.702991,-4.7048926
2694,48.128128,15.049303
2695,-3.8695338,17.712992
2696,64.43513,-9.896115
2697,61.305275,-8.215415
2698,-5.1106215,15.450521
2699,-49.816345,-3.513848
2700,-32.233112,-3.5049715
2701,20.602932,-17.37715
2702,19.446703,22.190016
2703,-0.7806297,2.9346507
2704,58.226414,-10.360387
2705,17.842463,22.349573
2706,20.26406,36.696617
2707,-5.658582,30.573254
2708,58.465233,-24.342209
2709,-3.9120839,17.51832
2710,27.850384,-10.629884
2711,13.526493,1.1291847
2712,27.611912,-10.580193
2713,52.25297,18.210485
2714,22.433527,18.699461
2715,14.928356,-0.25344735
2716,15.608131,-4.297614
2717,-11.494271,-2.6997359
2718,47.06569,-10.909463
2719,14.618025,18.81371
2720,-100.6655,-12.510994
2721,31.089,-14.10663
2722,11.405943,39.904396
2723,16.147526,-0.50180095
2724,11.588234,20.134663
2725,14.566748,6.46812
2726,1.4900879,48.0983
2727,1.833866,48.01518
2728,35.979336,-23.003578
2729,7.4938602,4.674766
2730,24.821573,-7.291046
2731,-97.03875,-9.35694
2732,-1.0231493,27.430815
2733,27.41372,-12.91668
2734,19.906948,15.482541
2735,21.072271,35.801346
2736,20.044626,35.370865
2737,18.832197,22.22481
2738,-15.772407,-11.7909355
2739,4.84105,19.589111
2740,4.705675,-10.049566
2741,25.805294,-13.5529995
2742,55.913765,-19.003595
2743,-30.77487,13.790711
2744,20.190525,35.67784
2745,31.745596,-19.80671
2746,66.004234,-10.273931
2747,52.172546,17.901003
2748,5.340229,-10.384274
2749,16.936106,31.577284
2750,50.084118,16.514902
2751,-17.34725,-11.855177
2752,49.3344,14.7800865
2753,68.371376,-12.254567
2754,22.125992,-16.446857
2755,24.28572,-16.73185
2756,-90.31302,-6.219817
2757,-38.94478,-12.997033
2758,48.663406,15.309467
2759,5.0104456,-10.220592
2760,26.67604,-15.017169
2761,4.326255,-9.739287
2762,8.584319,-14.666145
2763,67.44287,-12.686295
2764,-1.0160905,3.4291692
2765,32.621017,-23.043674
2766,-23.665695,0.35182562
2767,-6.7446704,-4.0296535
2768,-54.531,-0.56209445
2769,-89.10989,-5.5087705
2770,6.5270944,7.09252
2771,-83.48979,-9.027262
2772,70.457985,-13.210772
2773,15.3775215,-2.099372
2774,32.55535,-19.476044
2775,14.97292,3.42739
2776,22.360561,-16.103226
2777,22.097769,-15.236739
2778,-1.9737686,3.3477736
2779,12.359819,22.059446
2780,4.866962,-10.125675
2781,13.490206,23.607767
2782,13.092949,3.9988742
2783,-89.10914,-4.2334743
2784,67.23684,-12.003749
2785,19.688295,-17.851477
2786,22.871454,-16.182226
2787,-31.398153,-2.3545918
2788,25.787195,-13.657631
2789,24.104334,-15.614293
2790,30.23808,-19.790497
2791,37.11995,-13.351608
2792,-24.132113,-7.7617545
2793,73.341156,-4.6904383
2794,22.831064,-15.4770775
2795,-44.135193,-7.79394
2796,5.488307,-10.5116005
2797,37.442318,-14.667228
2798,-77.355286,-7.738639
2799,37.18559,-13.528709
2800,37.510036,-14.682143
2801,-30.700115,13.763865
2802,33.962444,-19.49833
2803,57.26776,-26.928926
2804,58.16906,-24.164314
2805,-93.017166,-6.4196863
2806,5.9421816,7.2311707
2807,-1.1878946,6.760627
2808,-1.6886804,-21.861277
2809,-4.6775208,-18.497896
2810,23.275358,-16.370792
2811,27.083578,-21.228249
2812,53.584766,-25.666697
2813,65.0211,-20.037582
2814,-85.20261,-9.324486
2815,-1.2851077,-21.710314
2816,-87.39932,-3.0799146
2817,-30.02089,-12.021094
2818,-97.76145,-9.458668
2819,-58.059547,-5.408363
2820,-97.70762,-8.851685
2821,-12.144157,13.726593
2822,71.11176,-11.752977
2823,12.859142,-14.896838
2824,-88.487076,-5.7873783
2825,61.93345,-9.9481535
2826,9.590182,-15.5384865
2827,-30.671667,-14.156087
2828,16.926414,3.3501673
2829,-44.63331,0.29560447
2830,-0.24928151,47.998463
2831,33.351204,-19.726156
2832,37.327282,-14.585386
2833,-64.91399,1.9409386
2834,24.054499,-17.857298
2835,30.809208,-20.692331
2836,43.671257,10.138872
2837,43.58143,-17.700033
2838,18.497564,6.1383085
2839,-44.918194,-1.8001748
2840,70.60892,-7.3376365
2841,-6.31899,30.673431
2842,-1.3349923,-22.077307
2843,18.24347,5.8175144
2844,47.03186,14.677401
2845,42.663513,-22.287138
2846,-93.56817,-11.116875
2847,-1.9346716,-21.920897
2848,-30.558346,-14.47117
2849,34.921284,-19.54904
2850,-5.781987,31.3335
2851,57.80242,-15.621709
2852,-4.128034,-19.926954
2853,26.738308,6.3635077
2854,-77.57084,-0.94338816
2855,17.85057,23.75303
2856,19.4321,7.904827
2857,20.603949,14.188425
2858,-43.91644,1.9262234
2859,47.949963,-10.51028
2860,5.3589306,-2.039417
2861,-59.00446,2.6951096
2862,9.788755,-0.00027585204
2863,-82.568,-4.3953376
2864,-96.74348,-10.85925
2865,71.90124,-5.4467554
2866,65.460815,-12.64769
2867,-24.225693,10.9949465
2868,-5.8445396,31.779825
2869,-79.40923,-2.8945575
2870,19.280828,7.8337708
2871,-22.985413,-14.895533
2872,-59.378273,2.3798707
2873,-8.881311,-1.350545
2874,-20.953157,2.6303346
2875,53.268913,-11.198932
2876,66.28793,-12.37462
2877,-47.607754,-10.363216
2878,-22.684036,10.129083
2879,-84.30691,-7.903652
2880,-5.3589034,42.633324
2881,67.35458,-14.266541
2882,6.951154,-2.227628
2883,-87.09015,-1.8888273
2884,-21.884817,11.043125
2885,-13.041498,0.4236645
2886,21.94611,-5.1093383
2887,-80.393616,-3.7287524
2888,-5.1005387,26.392786
2889,65.21248,-20.077957
2890,-69.2964,-3.8825042
2891,37.66029,-15.458229
2892,68.594635,-13.014734
2893,33.58791,-19.761747
2894,22.25336,-5.504297
2895,-8.557289,45.794247
2896,31.07327,-19.33149
2897,-35.671776,-3.0822644
2898,-74.131744,-4.066175
2899,-98.55278,-13.419702
2900,33.38121,-21.151709
2901,-36.94984,0.09848148
2902,16.514864,3.516181
2903,-97.22718,-13.6601715
2904,-20.515099,5.2143607
2905,-4.9262753,33.34401
2906,-0.51454693,-5.5227118
2907,-89.752205,-3.6505883
2908,-88.05594,-2.4783297
2909,-34.282562,-7.687862
2910,22.497087,-5.6677256
2911,2.4299362,-0.61456597
2912,-60.388153,2.3295357
2913,69.28908,-12.995363
2914,-91.862045,-5.768381
2915,-12.451333,29.242456
2916,23.23064,-13.7223
2917,35.584415,-22.579458
2918,-44.50572,-1.8356133
2919,16.395483,3.0584738
2920,-14.147368,19.447573
